63 40
-1.797159e-001	1.631508e+000	-7.532190e-001	-2.294460e-001	-1.037522e+000	-9.890651e-001	-7.377857e-001	-1.924746e-001	-8.631937e-001	-1.413175e-001	-5.228048e-001	-7.212429e-001	1.398811e+000	-4.329492e-001	-9.826825e-002	-4.626635e-001	-1.264440e+000	-2.778603e-001	2.243651e-002	-1.437563e+000	-2.369286e-001	-7.130159e-001	-1.797413e-001	1.056186e+000	3.214505e+000	-4.015841e-001	2.965467e+000	5.549932e+000	1.094165e+000	-5.027635e-001	-4.744746e-001	1.616683e-001	-2.938492e-001	-5.624873e-001	-3.597365e-001	-1.853968e-001	-1.872703e+000	1.744844e+000	-3.724540e-001	-9.052698e-001	
-1.412159e-001	2.586908e+000	-5.412190e-001	-1.132460e-001	-7.697222e-001	-8.624651e-001	-8.795857e-001	-4.367460e-002	-8.577937e-001	4.098254e-002	2.157952e-001	-2.931429e-001	3.772711e+000	-3.690492e-001	-1.027683e-001	-4.442635e-001	-1.327540e+000	2.239683e-003	2.979137e+000	-1.448963e+000	-1.725286e-001	-4.855159e-001	-5.784127e-002	1.120486e+000	3.358048e-001	-5.237841e-001	4.126067e+000	2.827232e+000	-1.982349e-001	-4.551635e-001	-3.990746e-001	7.906683e-001	-2.721492e-001	-5.789873e-001	-3.383365e-001	-4.119683e-002	-1.933903e+000	7.293444e-001	-3.330540e-001	-7.189698e-001	
2.998413e-002	3.077208e+000	-6.056190e-001	-3.248460e-001	-5.399222e-001	-7.606651e-001	-7.946857e-001	-2.332746e-001	-8.152937e-001	-3.468175e-001	8.264952e-001	-4.846429e-001	1.660111e-001	-4.728492e-001	-1.118683e-001	-3.815635e-001	-1.105740e+000	-2.272603e-001	5.519137e+000	-9.495635e-001	1.082714e-001	7.733841e-001	1.625873e-002	1.707886e+000	-6.726952e-001	-3.382841e-001	2.088467e+000	2.069632e+000	3.033651e-001	7.673651e-002	-5.457460e-002	-7.769317e-001	-2.554492e-001	-8.391873e-001	-3.736365e-001	-2.931968e-001	-1.009403e+000	1.986444e-001	4.614603e-002	-5.674698e-001	
-2.915873e-003	2.952908e+000	-5.741905e-002	3.495397e-002	3.422778e-001	-3.484651e-001	-5.593857e-001	-3.177746e-001	-9.100937e-001	6.833825e-001	-6.383048e-001	-2.953429e-001	5.141511e+000	-5.678492e-001	6.043175e-002	-2.884635e-001	-1.001640e+000	-4.533603e-001	3.626137e+000	1.673137e+000	-1.794286e-001	-9.096159e-001	-1.486413e-001	9.783857e-001	3.428705e+000	-4.718841e-001	-3.066333e-001	1.737732e+000	-9.098349e-001	4.202365e-001	-4.963746e-001	-7.931746e-003	-3.018492e-001	-8.706873e-001	-3.657365e-001	2.108032e-001	4.168968e-001	-1.232556e-001	-4.145540e-001	-3.529698e-001	
-2.149159e-001	-1.069592e+000	-3.484190e-001	-1.651460e-001	-4.224222e-001	-3.656508e-002	-2.229857e-001	-3.983746e-001	-9.071937e-001	-2.991175e-001	1.301952e-001	-3.702429e-001	1.528911e+000	-3.832492e-001	-2.986825e-002	-1.299635e-001	-1.104340e+000	-1.826603e-001	2.848537e+000	-9.431635e-001	-2.440286e-001	1.110484e+000	6.158730e-003	4.684857e-001	-1.700295e+000	-5.226841e-001	9.243667e-001	9.935317e-001	-7.696349e-001	2.145365e-001	-5.122746e-001	-1.554832e+000	-3.705492e-001	-2.598873e-001	-1.998365e-001	4.790317e-002	-1.572103e+000	-1.745556e-001	-2.955540e-001	-1.663698e-001	
-1.797159e-001	1.608079e-001	-5.446190e-001	3.345397e-002	2.906778e-001	-3.236651e-001	-5.676857e-001	-4.542746e-001	-7.034937e-001	-2.269175e-001	1.669952e-001	1.585571e-001	6.550111e-001	-3.322492e-001	-5.816825e-002	5.365079e-004	-1.184640e+000	-4.310603e-001	3.330365e-001	-6.122635e-001	-2.207286e-001	-5.621159e-001	1.530587e-001	1.643857e-001	-1.637895e+000	-7.387841e-001	-9.103333e-001	1.338732e+000	-1.133335e+000	8.730365e-001	-4.818746e-001	-1.655532e+000	-2.337492e-001	9.601270e-002	-3.020365e-001	-1.976968e-001	-1.675303e+000	-1.760556e-001	-8.225397e-002	7.516302e-001	
-3.915873e-003	7.830079e-001	-3.870190e-001	-1.814460e-001	-7.358222e-001	1.302535e+000	1.580143e-001	-1.612746e-001	-8.725937e-001	-3.288175e-001	4.464952e-001	-3.752429e-001	1.929111e-001	-4.469492e-001	1.421317e-001	7.365079e-004	-9.809397e-001	-5.149603e-001	1.237937e+000	6.166365e-001	-6.542857e-002	-3.175159e-001	7.675873e-002	-4.878143e-001	-1.525952e-001	-4.860841e-001	-6.892333e-001	1.145932e+000	-1.022635e+000	-3.142635e-001	-6.157460e-002	-1.575032e+000	-2.672492e-001	7.051270e-002	-2.939365e-001	-2.886968e-001	4.044968e-001	-3.179556e-001	-7.853968e-003	-8.716984e-002	
1.738841e-001	2.487308e+000	-1.319190e-001	-2.090460e-001	-3.352222e-001	-1.086651e-001	-3.364857e-001	-2.935746e-001	-9.054937e-001	-3.068175e-001	1.609524e-002	-5.254429e-001	1.020711e+000	-3.999492e-001	1.108317e-001	-4.150635e-001	-1.104540e+000	-3.133603e-001	1.646537e+000	8.554365e-001	-1.963286e-001	-8.499159e-001	-1.416413e-001	3.784857e-001	-1.827295e+000	-2.153841e-001	3.231667e-001	6.600317e-001	-1.047735e+000	-5.396349e-002	-5.015746e-001	-7.835317e-001	-3.009492e-001	-1.010873e-001	-3.834365e-001	3.114032e-001	-6.272032e-001	-4.407556e-001	-2.923540e-001	-4.022698e-001	
1.599841e-001	3.731808e+000	-1.617190e-001	-2.091460e-001	-3.628222e-001	-1.038651e-001	-3.899857e-001	-3.028746e-001	-9.071937e-001	-3.369175e-001	-7.300476e-002	-5.528429e-001	1.066611e+000	-4.343492e-001	8.643175e-002	-4.218635e-001	-1.118940e+000	-3.438603e-001	2.563837e+000	1.590037e+000	-1.961286e-001	-8.526159e-001	-1.602413e-001	2.436857e-001	-1.865995e+000	-2.297841e-001	4.057667e-001	5.529317e-001	-1.066835e+000	-9.766349e-002	-5.187746e-001	-8.809317e-001	-3.060492e-001	-1.801873e-001	-3.693365e-001	2.511032e-001	-7.516032e-001	-4.599556e-001	-2.959540e-001	-4.168698e-001	
-2.066159e-001	3.649508e+000	-4.909190e-001	-2.348460e-001	-3.149222e-001	6.767349e-001	3.180143e-001	-3.798746e-001	-8.341937e-001	-3.100175e-001	-6.257048e-001	1.776571e-001	4.480911e+000	-7.934921e-002	2.085317e-001	4.014365e-001	-1.055040e+000	-3.330603e-001	4.173737e+000	6.171365e-001	-1.819286e-001	-7.349159e-001	-3.574413e-001	1.186786e+000	-2.134952e-001	-7.779841e-001	2.076667e-001	2.857232e+000	-9.781349e-001	-1.938635e-001	-5.277460e-002	-8.663317e-001	-3.341492e-001	-3.208730e-002	-2.249365e-001	8.230317e-002	1.734297e+000	-1.354556e-001	-2.505540e-001	-1.962698e-001	
-9.431587e-002	1.700408e+000	-6.578190e-001	-2.233460e-001	9.045778e-001	1.639435e+000	1.062143e-001	-4.777746e-001	-9.512937e-001	-3.683175e-001	-2.234048e-001	-4.148429e-001	-8.638889e-002	-5.469492e-001	-4.586825e-002	-4.440635e-001	-1.166740e+000	-3.061603e-001	3.100737e+000	-1.058963e+000	-2.342286e-001	7.638413e-002	2.963587e-001	5.176857e-001	-8.967952e-001	-7.544841e-001	9.474667e-001	-1.737683e-001	-1.102135e+000	-3.364635e-001	-6.147746e-001	-1.590132e+000	-3.847492e-001	-5.198873e-001	-2.646365e-001	-2.661968e-001	-9.934032e-001	-4.005556e-001	-2.267540e-001	1.137302e-001	
-2.023159e-001	2.071508e+000	-1.491190e-001	1.146540e-001	4.992778e-001	-2.711651e-001	-6.397857e-001	-3.973746e-001	-9.337937e-001	1.153825e-001	-5.610476e-002	-8.128429e-001	3.290711e+000	-5.988492e-001	1.256317e-001	-5.086349e-002	-8.277397e-001	-1.153603e-001	3.227365e-001	1.370337e+000	-2.795286e-001	-9.331159e-001	2.917587e-001	4.741857e-001	-7.097952e-001	-3.619841e-001	7.465667e-001	-9.574683e-001	-7.868349e-001	4.823651e-002	-5.976746e-001	-1.105932e+000	-3.223492e-001	-9.405873e-001	-3.331365e-001	5.684032e-001	-2.255032e-001	-3.302556e-001	-2.781540e-001	2.766302e-001	
-1.464159e-001	1.743108e+000	5.972810e-001	-6.346032e-003	-2.501222e-001	1.879349e-001	-7.183857e-001	-1.975746e-001	-9.307937e-001	-3.325175e-001	-1.994048e-001	-4.289429e-001	8.400111e-001	-5.524492e-001	1.563175e-002	-7.516349e-002	-7.199397e-001	-3.544603e-001	8.483365e-001	1.786237e+000	-1.735286e-001	-9.194159e-001	-3.005413e-001	-3.704143e-001	-1.237795e+000	-3.121841e-001	9.710667e-001	-7.806825e-002	-1.069035e+000	-9.586349e-002	-5.371746e-001	-1.090532e+000	-3.017492e-001	-9.307873e-001	-4.405365e-001	5.300032e-001	6.664968e-001	-1.016556e-001	-4.348540e-001	-3.000698e-001	
4.549841e-001	-1.399292e+000	1.427681e+000	5.762540e-001	-1.027022e+000	-1.200665e+000	1.291714e+000	3.247725e+000	7.899063e-001	3.930825e-001	4.868952e-001	-8.242429e-001	-1.881889e+000	5.050508e-001	-5.216825e-002	7.443651e-002	-9.417397e-001	1.534640e+000	-1.346363e+000	1.950937e+000	1.617143e-002	-9.066159e-001	2.827059e+000	-1.032214e+000	2.409105e+000	1.466516e+000	-1.436633e+000	-4.961683e-001	4.516465e+000	2.193365e-001	-2.238746e-001	3.884668e+000	-3.784492e-001	1.456313e+000	-3.710365e-001	-4.223968e-001	1.808897e+000	1.006844e+000	-3.620540e-001	-1.481698e-001	
6.153841e-001	-1.225992e+000	5.002810e-001	8.768540e-001	-4.354222e-001	-1.295065e+000	-9.298571e-002	1.745225e+000	4.108063e-001	5.006825e-001	1.130795e+000	-8.056429e-001	-1.177389e+000	9.627508e-001	-1.754683e-001	-6.416349e-002	-1.017840e+000	1.370540e+000	-1.544563e+000	9.528365e-001	3.969714e-001	-5.686159e-001	7.755873e-002	-1.033114e+000	1.625605e+000	2.087116e+000	-1.322633e+000	-8.595683e-001	3.775765e+000	2.827365e-001	-3.977746e-001	3.691068e+000	-3.873492e-001	1.860013e+000	-3.229365e-001	-3.243968e-001	2.191797e+000	1.297144e+000	-4.137540e-001	8.463016e-002	
9.731841e-001	-1.497092e+000	1.332581e+000	9.130540e-001	-9.142222e-001	-1.445265e+000	-2.266857e-001	1.344925e+000	-2.910937e-001	1.706883e+000	1.754595e+000	-8.938429e-001	-1.789089e+000	3.127051e+000	-7.966825e-002	-1.958635e-001	-6.295397e-001	1.086140e+000	-1.606763e+000	1.318537e+000	4.036714e-001	-9.619159e-001	1.454559e+000	-1.052214e+000	2.216105e+000	2.914016e+000	-1.590533e+000	-1.145868e+000	4.968365e+000	7.905365e-001	-3.652746e-001	3.766668e+000	-3.255492e-001	9.982127e-001	-3.945365e-001	-4.610968e-001	2.639897e+000	4.532444e-001	-4.611540e-001	-1.312698e-001	
1.054184e+000	-1.420692e+000	1.252181e+000	1.050354e+000	-1.016722e+000	-1.443265e+000	-3.303857e-001	8.305254e-001	-5.867937e-001	1.036683e+000	1.397195e+000	-4.488429e-001	-1.831589e+000	1.879051e+000	-1.402683e-001	1.206365e-001	-1.172140e+000	7.238397e-001	-1.747563e+000	2.985537e+000	8.434714e-001	-9.508159e-001	1.597859e+000	-9.099143e-001	2.756705e+000	1.381216e+000	-1.981533e+000	-1.131168e+000	1.940465e+000	1.597037e+000	-1.804746e-001	4.534868e+000	-3.577492e-001	1.345413e+000	-4.406365e-001	-4.730968e-001	6.631968e-001	9.054444e-002	-3.918540e-001	4.158302e-001	
4.637841e-001	-1.467292e+000	1.862181e+000	2.906540e-001	-1.071722e+000	-1.270365e+000	-8.084857e-001	9.103254e-001	-1.547937e-001	1.330683e+000	2.281595e+000	-8.066429e-001	-1.826789e+000	2.565551e+000	-2.571683e-001	-1.405635e-001	-9.365397e-001	1.804540e+000	-1.541863e+000	2.195937e+000	6.499714e-001	-8.693159e-001	9.743587e-001	-1.156614e+000	8.225048e-001	2.054216e+000	-1.661533e+000	-1.313268e+000	4.810651e-001	2.586837e+000	-5.658746e-001	7.981683e-001	-3.584492e-001	2.178913e+000	-2.848365e-001	-4.616968e-001	2.211197e+000	9.104444e-002	-3.919540e-001	5.673016e-002	
5.254841e-001	-1.202392e+000	2.609381e+000	7.190540e-001	-9.541222e-001	-1.418565e+000	-6.546857e-001	1.781225e+000	-5.313937e-001	1.695083e+000	2.588995e+000	-6.698429e-001	-1.898189e+000	8.655079e-002	-2.679683e-001	-1.277635e-001	-1.129240e+000	-1.058603e-001	-1.537963e+000	2.758637e+000	4.565714e-001	-9.030159e-001	3.838587e-001	-1.066114e+000	3.296905e+000	4.530316e+000	-1.756033e+000	-1.181868e+000	3.439665e+000	7.656365e-001	-5.460746e-001	2.837568e+000	-3.182492e-001	2.170127e-001	-2.952365e-001	-3.966968e-001	2.471597e+000	4.397444e-001	-3.661540e-001	-6.897698e-001	
6.123841e-001	-1.137592e+000	2.196381e+000	1.191354e+000	-9.121222e-001	-1.462265e+000	-7.616857e-001	1.826925e+000	3.337063e-001	1.130583e+000	2.756795e+000	-8.719429e-001	-1.588589e+000	2.045251e+000	-2.094683e-001	1.863651e-002	-7.420397e-001	6.494397e-001	-1.628263e+000	1.211637e+000	6.547714e-001	-9.256159e-001	1.697259e+000	-1.136714e+000	1.108205e+000	2.170516e+000	-1.986233e+000	-6.105683e-001	2.680665e+000	1.834337e+000	-3.668746e-001	1.976068e+000	-3.352492e-001	1.515713e+000	-3.582365e-001	-5.032968e-001	1.379997e+000	7.682444e-001	-4.005540e-001	-2.236984e-002	
9.249841e-001	-1.390192e+000	1.285881e+000	1.058754e+000	-9.768222e-001	-8.805651e-001	-3.559857e-001	7.045254e-001	-1.737937e-001	2.370483e+000	3.807795e+000	-6.552429e-001	-1.410689e+000	1.341051e+000	-1.044683e-001	2.087365e-001	-1.063040e+000	1.854640e+000	-1.447463e+000	1.738737e+000	6.050714e-001	-8.665159e-001	1.279559e+000	-1.111014e+000	1.377705e+000	9.065159e-001	-1.912133e+000	-1.279868e+000	1.972165e+000	1.180937e+000	-5.019746e-001	2.729568e+000	-3.486492e-001	1.029513e+000	1.624635e-001	-4.147968e-001	1.417697e+000	1.047344e+000	-3.409540e-001	2.116302e-001	
-1.751159e-001	-1.255992e+000	-4.652190e-001	-9.954603e-002	2.829278e+000	5.405349e-001	1.413514e+000	-4.306746e-001	8.642063e-001	-3.098175e-001	5.838952e-001	-2.822429e-001	-1.345189e+000	-7.014921e-002	1.471317e-001	1.491365e-001	-1.154740e+000	-3.366032e-002	-1.638863e+000	1.379337e+000	2.144714e-001	2.665584e+000	5.215873e-002	9.659857e-001	-2.036695e+000	-9.236841e-001	9.576667e-002	-7.356683e-001	-1.164935e+000	2.681365e-001	-1.978746e-001	-1.522032e+000	-5.944921e-002	-2.652873e-001	2.239363e+000	-2.749683e-002	1.274197e+000	-5.445556e-001	6.477460e-001	1.022230e+000	
-1.343159e-001	-1.210692e+000	-6.785190e-001	2.123540e-001	1.907878e+000	2.038535e+000	6.846143e-001	-3.642746e-001	-7.589365e-002	2.263825e-001	-3.964048e-001	2.545557e+000	-1.048389e+000	-3.541492e-001	1.042317e-001	9.213365e-001	-9.208397e-001	-4.704603e-001	-1.508263e+000	1.661937e+000	-1.477286e-001	3.027584e+000	9.745873e-002	7.698857e-001	-1.767095e+000	-7.077841e-001	-4.864333e-001	-4.840683e-001	-1.032135e+000	9.679365e-001	6.422540e-002	-1.258332e+000	-2.124921e-002	7.911270e-002	9.848635e-001	5.310317e-002	2.474968e-001	-8.505556e-002	2.296460e-001	9.634302e-001	
-7.651587e-002	-1.123792e+000	-5.833190e-001	-2.100460e-001	2.633178e+000	1.763635e+000	1.126214e+000	-3.550746e-001	1.134006e+000	6.768254e-002	-7.500048e-001	1.592571e-001	-6.460889e-001	-2.593492e-001	1.545317e-001	9.946365e-001	-1.111540e+000	1.683968e-002	-1.673363e+000	3.161365e-001	-1.028286e-001	2.790084e+000	1.405587e-001	2.037857e-001	-1.821395e+000	-8.637841e-001	-7.991333e-001	-1.051468e+000	-1.021935e+000	5.340365e-001	1.586254e-001	-1.315632e+000	1.091508e-001	-3.162873e-001	2.595963e+000	1.963032e-001	-3.321032e-001	-2.306556e-001	2.165460e-001	1.497230e+000	
-2.641159e-001	-1.258092e+000	-2.603190e-001	-3.685460e-001	1.108778e+000	1.228535e+000	9.159143e-001	-4.274746e-001	1.548706e+000	-4.629175e-001	5.109524e-002	1.058057e+000	-1.638989e+000	3.052508e-001	1.904317e-001	5.637365e-001	-1.168940e+000	7.734397e-001	-7.295635e-001	6.630365e-001	-2.683286e-001	2.009984e+000	-4.510413e-001	-6.412143e-001	-1.966295e+000	9.430159e-001	3.248067e+000	-1.005968e+000	-1.011535e+000	-1.226635e-001	1.631254e-001	-8.800317e-001	-2.396492e-001	-3.278730e-002	7.903635e-001	-5.396825e-003	1.210497e+000	-4.674556e-001	3.410460e-001	1.030430e+000	
-2.380159e-001	-1.308292e+000	-3.236190e-001	-2.937460e-001	4.772278e+000	1.227335e+000	1.482814e+000	-3.924746e-001	8.470063e-001	-3.978175e-001	-4.997048e-001	1.875557e+000	-1.226389e+000	-6.424921e-002	2.816317e-001	2.276365e-001	-1.042040e+000	-4.573603e-001	-1.526263e+000	1.908437e+000	-3.358286e-001	7.888841e-001	-4.907413e-001	-3.265143e-001	-1.818095e+000	-8.306841e-001	2.904667e-001	-1.316968e+000	-1.147435e+000	-3.807635e-001	3.917254e-001	-6.113317e-001	-4.594921e-002	9.408127e-001	8.563635e-001	-1.039683e-002	1.897597e+000	-6.457556e-001	1.225460e-001	9.827302e-001	
-1.531159e-001	-1.131492e+000	-7.419190e-001	-2.535460e-001	6.983778e-001	1.882535e+000	1.145214e+000	-2.906746e-001	-1.682937e-001	-1.532175e-001	-2.519048e-001	1.408157e+000	-4.861889e-001	-3.505492e-001	1.018317e-001	1.036137e+000	-9.140397e-001	-5.344603e-001	-6.655635e-001	1.472137e+000	-2.052286e-001	1.200484e+000	-4.103413e-001	6.058571e-002	-9.726952e-001	-3.639841e-001	1.412467e+000	-7.666683e-001	-1.112035e+000	2.483651e-002	1.108254e-001	-2.821317e-001	1.073508e-001	7.841127e-001	9.331635e-001	2.048032e-001	1.753497e+000	-2.641556e-001	2.574460e-001	4.858302e-001	
-1.951587e-002	-1.245992e+000	-5.350190e-001	-2.741460e-001	2.241378e+000	1.922835e+000	1.927914e+000	-3.971746e-001	2.827106e+000	-3.218175e-001	1.312395e+000	1.256157e+000	-1.277989e+000	1.710508e-001	3.903317e-001	5.213365e-001	-1.206040e+000	-3.682603e-001	-1.391763e+000	4.387365e-001	1.818714e-001	2.365984e+000	-3.185413e-001	5.843857e-001	-1.974695e+000	-5.524841e-001	1.677367e+000	-1.064368e+000	-9.584349e-001	-1.002635e-001	1.143254e-001	-1.377632e+000	2.532508e-001	-2.834873e-001	7.150635e-001	3.199032e-001	1.119797e+000	-4.692556e-001	9.056460e-001	7.629302e-001	
-1.843159e-001	-1.234292e+000	-6.868190e-001	-2.584603e-002	2.334178e+000	2.010835e+000	1.608514e+000	-3.911746e-001	2.087306e+000	-1.331175e-001	-4.498048e-001	1.483857e+000	-1.691089e+000	1.875508e-001	4.162317e-001	6.275365e-001	-1.146840e+000	1.069440e+000	-1.630363e+000	1.145137e+000	1.265714e-001	1.466884e+000	-3.478413e-001	9.021857e-001	-1.759595e+000	-6.881841e-001	1.852667e+000	-1.331368e+000	-8.888349e-001	2.037365e-001	7.333254e-001	-8.164317e-001	-1.075492e-001	-2.242873e-001	4.149635e-001	2.380032e-001	1.346597e+000	-4.681556e-001	1.940460e-001	2.527302e-001	
-9.421587e-002	-1.122392e+000	-3.638190e-001	-1.034460e-001	1.840978e+000	6.139349e-001	4.742143e-001	-4.101746e-001	3.234063e-001	-2.924175e-001	-4.200048e-001	4.582571e-001	-1.912589e+000	6.467508e-001	4.811317e-001	3.897365e-001	-1.074240e+000	3.833397e-001	-1.522963e+000	-2.060635e-001	-2.427286e-001	1.612884e+000	-4.715413e-001	-1.828143e-001	-8.665952e-001	-9.147841e-001	-4.323333e-001	-1.162768e+000	-1.117035e+000	-3.494635e-001	6.556254e-001	-8.880317e-001	4.380508e-001	3.589127e-001	7.700635e-001	1.337032e-001	4.857968e-001	-3.168556e-001	1.626846e+000	2.053530e+000	
